order_id,item_id,quantity,price
O02543,M0345,3,18.59
O02544,M0361,2,25.74
O02544,M0093,1,35.35
O02544,M0373,1,21.73
O02544,M0109,2,30.65
O02545,M0198,1,22.9
O02546,M0180,3,7.49
O02546,M0385,2,16.78
O02546,M0185,3,24.12
O02546,M0169,2,26.27
O02547,M0273,2,36.41
O02547,M0288,3,25.46
O02547,M0220,3,32.0
O02548,M0022,1,23.79
O02548,M0387,3,30.63
O02549,M0396,1,15.31
O02549,M0167,2,7.95
O02549,M0086,2,15.24
O02550,M0181,2,39.22
O02550,M0009,3,24.32
O02551,M0119,2,21.99
O02551,M0280,3,20.22
O02551,M0074,2,20.37
O02551,M0107,3,16.46
O02552,M0180,2,7.49
O02553,M0269,1,19.69
O02554,M0121,1,6.69
O02554,M0205,1,38.37
O02555,M0038,2,18.6
O02556,M0296,1,29.01
O02556,M0291,1,9.23
O02556,M0222,2,14.52
O02557,M0023,3,16.41
O02557,M0173,2,23.12
O02558,M0347,2,12.67
O02558,M0395,3,15.74
O02558,M0229,2,8.6
O02559,M0213,1,5.4
O02559,M0137,3,13.2
O02559,M0164,1,17.3
O02560,M0106,2,20.91
O02560,M0094,2,29.55
O02560,M0369,2,23.97
O02560,M0321,3,34.03
O02561,M0234,3,6.61
O02561,M0094,2,29.55
O02562,M0313,1,19.02
O02563,M0115,2,12.41
O02563,M0327,3,19.93
O02563,M0376,2,30.09
O02563,M0230,2,28.59
O02564,M0341,2,32.37
O02564,M0044,1,10.84
O02565,M0134,3,27.71
O02565,M0253,3,24.73
O02565,M0302,1,22.97
O02565,M0293,2,20.82
O02566,M0244,3,22.57
O02566,M0154,1,7.39
O02567,M0244,1,22.57
O02567,M0156,2,10.74
O02567,M0106,2,20.91
O02568,M0005,2,34.72
O02568,M0207,1,37.36
O02568,M0261,3,5.84
O02568,M0087,1,14.36
O02569,M0077,2,25.58
O02569,M0170,1,37.94
O02569,M0167,2,7.95
O02569,M0365,1,38.16
O02570,M0061,2,31.81
O02570,M0001,2,20.34
O02571,M0154,3,7.39
O02572,M0198,3,22.9
O02573,M0134,3,27.71
O02573,M0128,2,36.83
O02573,M0326,1,6.03
O02573,M0121,3,6.69
O02574,M0243,1,25.0
O02574,M0048,3,38.31
O02574,M0182,3,37.69
O02574,M0293,3,20.82
O02575,M0098,3,18.74
O02576,M0120,1,36.3
O02576,M0265,3,31.56
O02576,M0205,1,38.37
O02577,M0270,2,39.04
O02577,M0219,2,30.65
O02577,M0315,2,7.94
O02577,M0042,3,37.17
O02578,M0274,3,19.46
O02578,M0332,2,13.6
O02578,M0013,1,27.42
O02579,M0306,1,20.83
O02579,M0076,3,12.35
O02580,M0316,1,14.06
O02580,M0212,1,29.78
O02580,M0263,1,29.27
O02580,M0143,3,29.35
O02581,M0269,2,19.69
O02582,M0319,3,20.52
O02583,M0161,2,8.03
O02583,M0005,2,34.72
O02583,M0086,2,15.24
O02584,M0203,2,27.51
O02584,M0189,2,12.55
O02584,M0057,1,15.22
O02584,M0083,2,17.28
O02585,M0086,1,15.24
O02585,M0013,1,27.42
O02586,M0210,1,30.96
O02586,M0088,2,23.0
O02586,M0038,3,18.6
O02586,M0060,3,24.8
O02587,M0237,2,6.24
O02588,M0170,2,37.94
O02589,M0229,1,8.6
O02589,M0103,1,8.26
O02589,M0256,2,39.02
O02590,M0249,2,14.88
O02590,M0204,3,29.45
O02591,M0394,1,33.51
O02591,M0083,2,17.28
O02591,M0140,2,7.73
O02591,M0284,2,34.12
O02592,M0253,1,24.73
O02592,M0004,1,29.88
O02593,M0148,1,33.21
O02594,M0284,1,34.12
O02595,M0083,2,17.28
O02595,M0119,2,21.99
O02596,M0299,2,34.98
O02597,M0279,3,25.72
O02598,M0231,1,12.99
O02598,M0180,2,7.49
O02599,M0209,1,6.93
O02599,M0153,1,39.75
O02599,M0151,1,32.07
O02600,M0392,2,26.48
O02601,M0226,1,6.94
O02602,M0170,2,37.94
O02602,M0113,3,23.7
O02603,M0155,3,5.3
O02603,M0159,1,19.41
O02604,M0105,3,37.77
O02604,M0045,3,9.91
O02605,M0023,3,16.41
O02605,M0204,3,29.45
O02605,M0304,3,39.67
O02605,M0220,2,32.0
O02606,M0267,1,15.76
O02606,M0176,2,32.43
O02607,M0271,1,29.91
O02607,M0179,3,22.49
O02607,M0272,2,6.54
O02607,M0062,3,22.88
O02608,M0355,1,32.69
O02608,M0155,3,5.3
O02608,M0220,2,32.0
O02609,M0377,3,33.08
O02610,M0104,2,31.24
O02610,M0121,3,6.69
O02610,M0391,3,29.27
O02611,M0156,2,10.74
O02612,M0192,1,27.0
O02613,M0136,1,30.41
O02613,M0205,1,38.37
O02613,M0212,2,29.78
O02613,M0147,2,18.41
O02614,M0266,1,34.72
O02615,M0070,1,31.3
O02615,M0154,2,7.39
O02616,M0380,3,37.1
O02616,M0169,2,26.27
O02616,M0228,2,10.51
O02617,M0330,1,35.92
O02617,M0181,1,39.22
O02618,M0265,1,31.56
O02618,M0220,2,32.0
O02618,M0153,1,39.75
O02618,M0104,2,31.24
O02619,M0196,2,26.56
O02619,M0133,2,18.01
O02619,M0203,2,27.51
O02620,M0035,2,9.13
O02620,M0126,2,39.71
O02621,M0236,3,11.26
O02622,M0156,3,10.74
O02622,M0245,2,6.84
O02623,M0082,3,33.19
O02623,M0086,1,15.24
O02623,M0225,3,20.93
O02624,M0119,3,21.99
O02624,M0188,2,7.36
O02624,M0124,3,37.53
O02624,M0059,2,10.89
O02625,M0017,2,18.61
O02625,M0081,3,12.23
O02625,M0400,3,38.78
O02625,M0363,3,36.99
O02626,M0359,3,34.37
O02626,M0006,3,8.83
O02626,M0070,3,31.3
O02627,M0356,2,6.96
O02628,M0013,2,27.42
O02629,M0090,1,9.75
O02629,M0235,3,18.4
O02630,M0280,2,20.22
O02631,M0096,2,16.27
O02631,M0046,2,34.47
O02631,M0288,2,25.46
O02632,M0065,3,23.97
O02632,M0326,2,6.03
O02633,M0287,1,9.76
O02633,M0270,2,39.04
O02633,M0032,3,33.02
O02634,M0182,3,37.69
O02634,M0139,1,5.04
O02634,M0207,3,37.36
O02635,M0316,3,14.06
O02635,M0326,3,6.03
O02636,M0069,1,30.76
O02637,M0147,3,18.41
O02638,M0162,2,9.9
O02638,M0369,3,23.97
O02638,M0122,1,26.92
O02639,M0319,2,20.52
O02639,M0002,3,20.84
O02639,M0309,2,32.78
O02639,M0184,3,24.89
O02640,M0367,2,34.28
O02640,M0296,1,29.01
O02640,M0242,2,14.49
O02640,M0347,2,12.67
O02641,M0183,2,18.54
O02641,M0285,3,16.13
O02642,M0280,1,20.22
O02643,M0339,3,39.79
O02643,M0137,3,13.2
O02643,M0214,1,38.36
O02643,M0136,2,30.41
O02644,M0390,3,29.75
O02644,M0368,1,35.86
O02644,M0168,1,26.03
O02644,M0321,3,34.03
O02645,M0389,2,27.72
O02645,M0291,1,9.23
O02646,M0276,3,7.97
O02646,M0212,3,29.78
O02646,M0242,3,14.49
O02647,M0387,1,30.63
O02648,M0387,2,30.63
O02648,M0071,1,35.62
O02648,M0159,2,19.41
O02649,M0294,1,14.28
O02650,M0355,2,32.69
O02650,M0384,1,18.85
O02651,M0169,2,26.27
O02651,M0023,3,16.41
O02651,M0166,1,13.67
O02651,M0133,1,18.01
O02652,M0116,2,16.3
O02653,M0302,3,22.97
O02654,M0030,1,21.03
O02655,M0363,2,36.99
O02655,M0376,2,30.09
O02655,M0226,1,6.94
O02655,M0347,3,12.67
O02656,M0253,3,24.73
O02656,M0261,3,5.84
O02657,M0280,3,20.22
O02657,M0264,1,38.28
O02657,M0377,1,33.08
O02657,M0245,3,6.84
O02658,M0139,2,5.04
O02658,M0327,1,19.93
O02659,M0123,3,21.09
O02659,M0285,3,16.13
O02660,M0174,1,11.6
O02661,M0042,1,37.17
O02661,M0016,1,20.74
O02662,M0237,2,6.24
O02662,M0146,3,21.72
O02662,M0060,3,24.8
O02662,M0233,1,35.2
O02663,M0288,2,25.46
O02663,M0205,3,38.37
O02664,M0239,3,27.95
O02665,M0035,2,9.13
O02665,M0015,3,26.49
O02666,M0127,3,12.08
O02666,M0024,3,8.99
O02666,M0144,1,9.22
O02667,M0051,1,22.69
O02667,M0198,2,22.9
O02667,M0148,2,33.21
O02668,M0044,1,10.84
O02668,M0145,3,19.78
O02668,M0007,1,10.75
O02668,M0266,1,34.72
O02669,M0149,3,15.97
O02669,M0295,3,8.16
O02670,M0037,3,29.27
O02671,M0173,2,23.12
O02671,M0102,3,32.81
O02671,M0371,3,6.97
O02672,M0171,1,34.68
O02672,M0215,3,23.1
O02672,M0225,1,20.93
O02673,M0277,3,22.69
O02673,M0317,3,7.62
O02673,M0383,1,18.08
O02674,M0306,2,20.83
O02674,M0315,2,7.94
O02674,M0396,2,15.31
O02675,M0119,3,21.99
O02675,M0384,3,18.85
O02675,M0096,1,16.27
O02676,M0372,3,12.66
O02676,M0285,3,16.13
O02676,M0081,1,12.23
O02676,M0186,3,31.7
O02677,M0076,1,12.35
O02677,M0104,3,31.24
O02677,M0026,2,38.81
O02678,M0003,3,15.51
O02678,M0190,2,7.12
O02678,M0249,1,14.88
O02678,M0007,2,10.75
O02679,M0116,3,16.3
O02679,M0083,1,17.28
O02680,M0340,3,32.82
O02680,M0314,1,27.06
O02680,M0031,1,33.48
O02681,M0133,2,18.01
O02681,M0001,1,20.34
O02681,M0193,3,31.85
O02681,M0197,2,7.93
O02682,M0163,3,25.64
O02683,M0185,3,24.12
O02683,M0289,3,8.7
O02683,M0158,2,31.19
O02683,M0014,1,18.85
O02684,M0067,1,20.45
O02685,M0341,2,32.37
O02686,M0196,3,26.56
O02686,M0347,3,12.67
O02686,M0145,1,19.78
O02686,M0277,1,22.69
O02687,M0145,1,19.78
O02688,M0334,3,24.27
O02688,M0031,3,33.48
O02688,M0398,3,38.2
O02688,M0249,1,14.88
O02689,M0069,3,30.76
O02689,M0017,3,18.61
O02690,M0195,2,27.42
O02690,M0096,3,16.27
O02691,M0386,3,9.78
O02691,M0043,1,40.0
O02691,M0039,1,9.83
O02692,M0055,1,7.89
O02693,M0335,3,8.07
O02694,M0273,2,36.41
O02695,M0220,2,32.0
O02695,M0221,3,16.73
O02695,M0161,2,8.03
O02696,M0285,3,16.13
O02696,M0396,2,15.31
O02697,M0289,2,8.7
O02698,M0388,2,32.71
O02699,M0353,2,13.67
O02699,M0249,1,14.88
O02699,M0032,2,33.02
O02699,M0296,2,29.01
O02700,M0046,1,34.47
O02701,M0253,2,24.73
O02701,M0319,2,20.52
O02701,M0160,1,20.48
O02701,M0361,2,25.74
O02702,M0198,3,22.9
O02702,M0245,3,6.84
O02702,M0190,2,7.12
O02703,M0129,1,27.75
O02703,M0234,1,6.61
O02703,M0297,2,29.66
O02704,M0282,2,34.78
O02704,M0144,2,9.22
O02705,M0207,1,37.36
O02705,M0142,1,20.58
O02705,M0181,3,39.22
O02705,M0238,2,36.99
O02706,M0260,2,5.22
O02706,M0006,2,8.83
O02706,M0383,1,18.08
O02707,M0292,2,38.76
O02707,M0164,2,17.3
O02707,M0106,1,20.91
O02707,M0223,3,14.2
O02708,M0181,1,39.22
O02708,M0315,3,7.94
O02708,M0095,3,13.74
O02709,M0309,3,32.78
O02710,M0371,3,6.97
O02710,M0154,3,7.39
O02710,M0333,2,22.46
O02710,M0132,1,17.62
O02711,M0292,2,38.76
O02712,M0082,2,33.19
O02712,M0015,3,26.49
O02712,M0029,2,17.18
O02713,M0175,3,15.34
O02713,M0315,2,7.94
O02713,M0024,3,8.99
O02714,M0053,1,19.55
O02714,M0307,2,24.25
O02714,M0285,2,16.13
O02714,M0091,3,32.5
O02715,M0322,3,9.29
O02715,M0146,2,21.72
O02716,M0319,2,20.52
O02716,M0278,1,33.7
O02716,M0026,1,38.81
O02717,M0116,1,16.3
O02717,M0224,3,26.96
O02717,M0066,2,6.46
O02717,M0026,1,38.81
O02718,M0116,2,16.3
O02718,M0011,1,13.11
O02719,M0313,3,19.02
O02719,M0038,3,18.6
O02719,M0006,2,8.83
O02720,M0071,3,35.62
O02720,M0113,2,23.7
O02720,M0163,2,25.64
O02720,M0181,3,39.22
O02721,M0151,1,32.07
O02721,M0356,3,6.96
O02721,M0278,2,33.7
O02721,M0020,2,32.86
O02722,M0115,2,12.41
O02722,M0003,3,15.51
O02723,M0154,2,7.39
O02723,M0195,3,27.42
O02723,M0302,3,22.97
O02724,M0133,1,18.01
O02724,M0314,3,27.06
O02725,M0282,2,34.78
O02725,M0012,1,27.04
O02726,M0245,3,6.84
O02726,M0055,1,7.89
O02726,M0284,1,34.12
O02727,M0259,3,32.86
O02727,M0024,1,8.99
O02727,M0243,3,25.0
O02727,M0203,3,27.51
O02728,M0089,2,28.78
O02729,M0130,1,35.6
O02730,M0285,2,16.13
O02730,M0251,2,24.36
O02730,M0052,2,19.32
O02731,M0028,1,18.74
O02731,M0328,1,12.52
O02731,M0020,3,32.86
O02731,M0141,2,12.92
O02732,M0374,3,37.13
O02732,M0382,1,35.12
O02732,M0125,3,20.45
O02732,M0343,1,21.96
O02733,M0014,2,18.85
O02734,M0125,3,20.45
O02735,M0019,3,31.33
O02735,M0369,3,23.97
O02736,M0048,1,38.31
O02737,M0379,1,10.17
O02737,M0134,1,27.71
O02737,M0126,3,39.71
O02737,M0177,1,38.41
O02738,M0064,1,24.01
O02738,M0358,2,18.59
O02738,M0354,3,14.33
O02738,M0289,2,8.7
O02739,M0030,2,21.03
O02739,M0253,3,24.73
O02739,M0323,2,6.77
O02739,M0266,3,34.72
O02740,M0333,3,22.46
O02740,M0121,3,6.69
O02740,M0150,3,15.47
O02741,M0253,3,24.73
O02742,M0108,2,35.41
O02742,M0152,2,35.61
O02742,M0295,2,8.16
O02742,M0393,1,12.81
O02743,M0012,3,27.04
O02744,M0283,3,33.03
O02744,M0208,1,20.87
O02744,M0028,1,18.74
O02745,M0308,3,21.17
O02745,M0293,1,20.82
O02745,M0358,1,18.59
O02746,M0253,3,24.73
O02746,M0380,2,37.1
O02746,M0101,1,20.82
O02747,M0139,1,5.04
O02747,M0221,1,16.73
O02748,M0100,1,26.97
O02748,M0110,2,39.03
O02749,M0041,2,27.24
O02749,M0339,2,39.79
O02749,M0332,1,13.6
O02749,M0035,2,9.13
O02750,M0386,2,9.78
O02751,M0193,1,31.85
O02752,M0144,2,9.22
O02752,M0164,1,17.3
O02752,M0016,3,20.74
O02753,M0010,1,24.59
O02753,M0018,2,12.52
O02753,M0244,3,22.57
O02753,M0082,3,33.19
O02754,M0082,1,33.19
O02754,M0396,2,15.31
O02754,M0228,1,10.51
O02755,M0287,3,9.76
O02755,M0184,3,24.89
O02755,M0369,3,23.97
O02755,M0190,2,7.12
O02756,M0324,2,25.09
O02756,M0128,1,36.83
O02756,M0054,3,20.53
O02757,M0004,3,29.88
O02757,M0169,2,26.27
O02758,M0345,2,18.59
O02758,M0137,1,13.2
O02759,M0185,1,24.12
O02760,M0203,1,27.51
O02760,M0258,3,36.52
O02760,M0338,3,23.4
O02760,M0335,1,8.07
O02761,M0379,1,10.17
O02761,M0105,3,37.77
O02762,M0150,3,15.47
O02762,M0360,1,11.08
O02763,M0313,2,19.02
O02763,M0066,1,6.46
O02764,M0298,2,6.41
O02764,M0169,2,26.27
O02764,M0164,2,17.3
O02764,M0152,3,35.61
O02765,M0312,2,9.58
O02765,M0220,1,32.0
O02765,M0084,1,25.89
O02765,M0093,2,35.35
O02766,M0127,2,12.08
O02767,M0028,2,18.74
O02767,M0332,1,13.6
O02768,M0031,1,33.48
O02768,M0344,3,24.8
O02768,M0037,1,29.27
O02768,M0258,2,36.52
O02769,M0150,2,15.47
O02770,M0238,1,36.99
O02770,M0137,3,13.2
O02770,M0246,1,33.15
O02770,M0143,3,29.35
O02771,M0221,2,16.73
O02772,M0020,1,32.86
O02772,M0064,1,24.01
O02772,M0125,1,20.45
O02773,M0108,2,35.41
O02773,M0139,1,5.04
O02773,M0131,1,14.59
O02774,M0051,1,22.69
O02774,M0011,1,13.11
O02775,M0056,2,32.86
O02775,M0159,1,19.41
O02775,M0155,3,5.3
O02776,M0343,2,21.96
O02776,M0134,1,27.71
O02777,M0051,1,22.69
O02777,M0372,2,12.66
O02777,M0188,1,7.36
O02778,M0074,2,20.37
O02778,M0282,2,34.78
O02778,M0319,3,20.52
O02778,M0057,3,15.22
O02779,M0041,2,27.24
O02779,M0205,1,38.37
O02779,M0175,1,15.34
O02779,M0239,1,27.95
O02780,M0106,1,20.91
O02780,M0340,2,32.82
O02780,M0305,3,38.32
O02781,M0320,2,8.22
O02781,M0030,1,21.03
O02781,M0073,2,35.18
O02782,M0140,3,7.73
O02782,M0391,3,29.27
O02783,M0140,1,7.73
O02784,M0366,1,9.97
O02785,M0190,3,7.12
O02785,M0154,1,7.39
O02785,M0101,3,20.82
O02785,M0173,2,23.12
O02786,M0117,1,16.82
O02787,M0248,1,35.69
O02788,M0337,3,27.49
O02789,M0108,1,35.41
O02789,M0202,1,34.21
O02790,M0138,3,8.19
O02790,M0182,3,37.69
O02791,M0059,1,10.89
O02792,M0173,1,23.12
O02793,M0017,3,18.61
O02793,M0006,1,8.83
O02793,M0208,1,20.87
O02794,M0073,2,35.18
O02794,M0238,3,36.99
O02794,M0151,1,32.07
O02794,M0050,1,18.44
O02795,M0176,1,32.43
O02795,M0110,1,39.03
O02795,M0075,2,32.15
O02795,M0117,2,16.82
O02796,M0382,2,35.12
O02796,M0121,1,6.69
O02797,M0178,2,18.51
O02798,M0078,3,35.14
O02798,M0382,3,35.12
O02798,M0012,3,27.04
O02798,M0019,1,31.33
O02799,M0057,3,15.22
O02799,M0306,2,20.83
O02799,M0353,1,13.67
O02799,M0080,3,26.57
O02800,M0210,1,30.96
O02800,M0133,2,18.01
O02800,M0141,1,12.92
O02801,M0023,3,16.41
O02801,M0006,2,8.83
O02802,M0291,1,9.23
O02802,M0134,1,27.71
O02802,M0137,3,13.2
O02803,M0336,3,9.8
O02803,M0190,2,7.12
O02804,M0146,1,21.72
O02804,M0126,2,39.71
O02804,M0064,3,24.01
O02804,M0055,3,7.89
O02805,M0140,2,7.73
O02805,M0274,2,19.46
O02806,M0149,2,15.97
O02806,M0368,3,35.86
O02807,M0261,3,5.84
O02808,M0391,3,29.27
O02808,M0166,3,13.67
O02808,M0210,2,30.96
O02808,M0145,3,19.78
O02809,M0065,2,23.97
O02809,M0246,3,33.15
O02810,M0111,1,28.25
O02810,M0004,1,29.88
O02810,M0350,2,23.53
O02811,M0022,3,23.79
O02811,M0189,2,12.55
O02811,M0048,2,38.31
O02811,M0216,2,30.23
O02812,M0280,3,20.22
O02813,M0162,2,9.9
O02813,M0374,3,37.13
O02813,M0201,1,25.53
O02814,M0237,2,6.24
O02815,M0015,1,26.49
O02815,M0106,2,20.91
O02815,M0224,1,26.96
O02816,M0190,3,7.12
O02816,M0343,3,21.96
O02816,M0168,1,26.03
O02817,M0266,2,34.72
O02817,M0153,2,39.75
O02818,M0070,3,31.3
O02818,M0400,2,38.78
O02819,M0337,2,27.49
O02820,M0019,3,31.33
O02820,M0399,3,34.78
O02820,M0260,1,5.22
O02821,M0372,1,12.66
O02822,M0041,2,27.24
O02822,M0273,1,36.41
O02823,M0355,1,32.69
O02823,M0372,2,12.66
O02823,M0136,1,30.41
O02823,M0090,1,9.75
O02824,M0069,2,30.76
O02824,M0047,1,6.88
O02824,M0248,1,35.69
O02825,M0181,2,39.22
O02826,M0049,3,9.78
O02826,M0362,2,30.83
O02826,M0380,2,37.1
O02826,M0047,1,6.88
O02827,M0335,3,8.07
O02827,M0270,3,39.04
O02828,M0086,3,15.24
O02829,M0379,3,10.17
O02829,M0100,1,26.97
O02829,M0305,2,38.32
O02829,M0163,1,25.64
O02830,M0082,2,33.19
O02830,M0364,1,29.62
O02831,M0199,1,39.1
O02831,M0055,3,7.89
O02831,M0343,1,21.96
O02831,M0328,2,12.52
O02832,M0044,2,10.84
O02832,M0057,1,15.22
O02832,M0340,2,32.82
O02833,M0172,1,35.65
O02834,M0059,2,10.89
O02834,M0310,2,5.42
O02834,M0159,3,19.41
O02835,M0012,2,27.04
O02835,M0212,3,29.78
O02835,M0246,2,33.15
O02835,M0338,1,23.4
O02836,M0362,3,30.83
O02836,M0326,1,6.03
O02836,M0372,3,12.66
O02837,M0147,3,18.41
O02837,M0304,1,39.67
O02838,M0247,3,38.39
O02838,M0271,3,29.91
O02839,M0357,1,25.15
O02840,M0211,3,11.15
O02841,M0113,1,23.7
O02841,M0009,2,24.32
O02841,M0203,2,27.51
O02841,M0202,1,34.21
O02842,M0377,2,33.08
O02843,M0029,2,17.18
O02843,M0074,2,20.37
O02844,M0387,2,30.63
O02844,M0233,2,35.2
O02845,M0015,3,26.49
O02845,M0069,2,30.76
O02846,M0023,3,16.41
O02846,M0039,3,9.83
O02847,M0022,2,23.79
O02847,M0073,3,35.18
O02847,M0283,2,33.03
O02847,M0080,3,26.57
O02848,M0083,1,17.28
O02849,M0155,3,5.3
O02849,M0220,1,32.0
O02850,M0118,2,9.57
O02850,M0131,1,14.59
O02850,M0209,3,6.93
O02851,M0260,1,5.22
O02851,M0350,2,23.53
O02851,M0097,1,31.65
O02851,M0199,3,39.1
O02852,M0274,1,19.46
O02852,M0098,1,18.74
O02852,M0275,1,18.04
O02853,M0165,3,16.01
O02853,M0092,1,7.08
O02853,M0354,2,14.33
O02853,M0039,3,9.83
O02854,M0380,1,37.1
O02854,M0031,1,33.48
O02855,M0395,3,15.74
O02856,M0201,1,25.53
O02856,M0218,3,32.34
O02856,M0115,1,12.41
O02857,M0068,3,39.64
O02857,M0243,3,25.0
O02857,M0203,2,27.51
O02858,M0186,1,31.7
O02858,M0216,1,30.23
O02858,M0222,3,14.52
O02858,M0176,1,32.43
O02859,M0342,3,21.79
O02860,M0061,1,31.81
O02860,M0206,3,7.03
O02861,M0054,3,20.53
O02861,M0333,2,22.46
O02862,M0344,2,24.8
O02863,M0207,3,37.36
O02863,M0036,3,9.09
O02863,M0177,1,38.41
O02864,M0188,3,7.36
O02864,M0270,2,39.04
O02864,M0179,3,22.49
O02865,M0264,2,38.28
O02865,M0109,2,30.65
O02866,M0219,1,30.65
O02866,M0123,3,21.09
O02866,M0255,2,21.24
O02867,M0194,2,29.56
O02867,M0342,1,21.79
O02867,M0321,2,34.03
O02868,M0189,1,12.55
O02868,M0063,1,9.0
O02869,M0044,3,10.84
O02869,M0246,3,33.15
O02870,M0166,3,13.67
O02870,M0226,2,6.94
O02870,M0139,1,5.04
O02871,M0373,1,21.73
O02871,M0212,3,29.78
O02871,M0112,2,34.75
O02872,M0338,2,23.4
O02872,M0257,2,32.16
O02873,M0168,2,26.03
O02874,M0310,3,5.42
O02874,M0212,3,29.78
O02874,M0088,3,23.0
O02875,M0215,2,23.1
O02875,M0090,2,9.75
O02875,M0101,1,20.82
O02876,M0228,2,10.51
O02876,M0184,3,24.89
O02876,M0219,1,30.65
O02876,M0059,3,10.89
O02877,M0315,2,7.94
O02878,M0002,3,20.84
O02878,M0227,2,24.84
O02879,M0003,3,15.51
O02879,M0343,2,21.96
O02879,M0317,2,7.62
O02879,M0023,1,16.41
O02880,M0236,1,11.26
O02880,M0141,1,12.92
O02881,M0014,2,18.85
O02881,M0322,2,9.29
O02881,M0221,3,16.73
O02882,M0270,1,39.04
O02882,M0183,1,18.54
O02882,M0327,3,19.93
O02882,M0345,3,18.59
O02883,M0018,1,12.52
O02883,M0363,2,36.99
O02883,M0355,2,32.69
O02883,M0208,3,20.87
O02884,M0123,2,21.09
O02885,M0150,1,15.47
O02885,M0005,1,34.72
O02885,M0342,3,21.79
O02886,M0031,2,33.48
O02886,M0166,1,13.67
O02886,M0382,1,35.12
O02887,M0103,2,8.26
O02888,M0139,3,5.04
O02889,M0325,2,30.36
O02889,M0059,3,10.89
O02890,M0295,3,8.16
O02890,M0297,1,29.66
O02890,M0277,3,22.69
O02890,M0270,2,39.04
O02891,M0370,3,22.17
O02892,M0013,1,27.42
O02892,M0149,2,15.97
O02892,M0158,1,31.19
O02893,M0276,3,7.97
O02893,M0363,2,36.99
O02894,M0257,3,32.16
O02894,M0043,3,40.0
O02894,M0129,3,27.75
O02895,M0160,2,20.48
O02895,M0324,2,25.09
O02895,M0142,2,20.58
O02896,M0285,2,16.13
O02896,M0255,2,21.24
O02896,M0349,3,7.05
O02896,M0136,2,30.41
O02897,M0095,3,13.74
O02897,M0187,2,7.55
O02897,M0010,2,24.59
O02897,M0248,1,35.69
O02898,M0052,3,19.32
O02898,M0399,2,34.78
O02899,M0079,2,27.15
O02899,M0325,1,30.36
O02899,M0229,2,8.6
O02899,M0175,3,15.34
O02900,M0166,1,13.67
O02900,M0335,2,8.07
O02901,M0329,1,14.62
O02901,M0277,3,22.69
O02901,M0047,2,6.88
O02901,M0332,2,13.6
O02902,M0204,2,29.45
O02902,M0015,2,26.49
O02902,M0364,2,29.62
O02903,M0038,1,18.6
O02903,M0301,2,38.89
O02904,M0271,2,29.91
O02904,M0302,1,22.97
O02905,M0129,2,27.75
O02906,M0377,3,33.08
O02906,M0173,3,23.12
O02906,M0316,3,14.06
O02907,M0329,3,14.62
O02907,M0088,1,23.0
O02907,M0381,2,8.88
O02907,M0153,1,39.75
O02908,M0384,3,18.85
O02908,M0122,3,26.92
O02908,M0319,2,20.52
O02909,M0219,3,30.65
O02910,M0093,3,35.35
O02910,M0306,1,20.83
O02911,M0111,2,28.25
O02911,M0026,3,38.81
O02911,M0266,2,34.72
O02912,M0337,1,27.49
O02912,M0308,2,21.17
O02913,M0237,3,6.24
O02914,M0221,2,16.73
O02914,M0051,1,22.69
O02914,M0388,1,32.71
O02914,M0172,3,35.65
O02915,M0337,1,27.49
O02916,M0161,3,8.03
O02916,M0241,3,37.05
O02916,M0113,1,23.7
O02917,M0086,1,15.24
O02918,M0276,3,7.97
O02918,M0200,3,23.77
O02918,M0222,2,14.52
O02919,M0124,3,37.53
O02920,M0147,1,18.41
O02921,M0091,3,32.5
O02921,M0206,1,7.03
O02922,M0387,3,30.63
O02922,M0277,1,22.69
O02922,M0296,2,29.01
O02922,M0078,2,35.14
O02923,M0302,3,22.97
O02924,M0215,1,23.1
O02925,M0317,3,7.62
O02925,M0141,2,12.92
O02925,M0358,3,18.59
O02926,M0111,3,28.25
O02926,M0367,1,34.28
O02926,M0107,3,16.46
O02926,M0400,3,38.78
O02927,M0155,3,5.3
O02927,M0110,1,39.03
O02927,M0125,3,20.45
O02927,M0062,3,22.88
O02928,M0230,2,28.59
O02928,M0227,3,24.84
O02928,M0103,2,8.26
O02928,M0311,3,32.33
O02929,M0184,2,24.89
O02929,M0087,1,14.36
O02930,M0157,1,30.29
O02930,M0234,2,6.61
O02931,M0038,2,18.6
O02931,M0153,1,39.75
O02931,M0102,3,32.81
O02931,M0111,3,28.25
O02932,M0319,1,20.52
O02932,M0107,2,16.46
O02932,M0182,2,37.69
O02932,M0152,3,35.61
O02933,M0381,3,8.88
O02933,M0385,1,16.78
O02933,M0079,2,27.15
O02934,M0078,3,35.14
O02934,M0250,2,15.87
O02935,M0161,2,8.03
O02936,M0293,1,20.82
O02937,M0361,3,25.74
O02937,M0045,3,9.91
O02937,M0214,1,38.36
O02937,M0393,2,12.81
O02938,M0286,3,13.18
O02939,M0095,2,13.74
O02939,M0378,1,16.33
O02939,M0135,3,18.87
O02940,M0049,3,9.78
O02940,M0054,3,20.53
O02940,M0063,3,9.0
O02940,M0327,1,19.93
O02941,M0017,3,18.61
O02941,M0002,1,20.84
O02942,M0082,3,33.19
O02943,M0273,1,36.41
O02943,M0115,1,12.41
O02944,M0004,1,29.88
O02945,M0369,1,23.97
O02945,M0349,1,7.05
O02945,M0098,3,18.74
O02945,M0377,1,33.08
O02946,M0272,1,6.54
O02946,M0399,3,34.78
